GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
OR8K1	-0.6465183921422702	0.5179436899025036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.03546842193951	1.60160706102797	0.517943689902503	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MMADHC	0.6464597514561324	0.517981654851744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189064578965669	0.292461485096027	0.517981654851745	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STAMBPL1	0.646425417919123	0.5180038836189815	-9.44699	72.9995	0.897032	NA	NA	NA	-8.51638	70.4494	0.903781	0.32958	0.659297	0.617148	0.918061212828242	0.87999869702524	0.296831168317608	5.0	NA	2.0	8.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM153B	-0.6463055037937814	0.5180815242089438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.584740709925194	0.90474350983056	0.518081524208944	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANO2	0.6462466148534265	0.5181196551318585	0.391148	0.467719	0.402993	1.11426	0.859574	0.194872	-10.5842	95.6274	0.911869	-0.0107438	0.275515	0.968894	-0.294865304490719	0.548226189416505	0.590678281731469	12.0	4.0	6.0	28.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AL135787.1	-0.6461657581718793	0.5181720126559329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.383546673858135	0.59357319543403	0.518172012655933	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
THSD1	-0.6461386326052703	0.5181895780200991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02839594162176	1.59160262167765	0.518189578020096	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AC127070.1	0.6460809404041002	0.5182269380615121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33717289624562	0.521874079793672	0.518226938061511	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GOLGA3	0.6460809404041002	0.5182269380615121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33717289624562	0.521874079793672	0.518226938061511	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP13A1	0.6455829564997444	0.5185494779921309	-8.50524	69.9734	0.903256	NA	NA	NA	NA	NA	NA	0.168813	0.646582	0.794027	1.00080888511131	1.0226455539088	0.327754485074516	2.0	NA	NA	10.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRUB1	-0.6455222037316468	0.5185888341411327	0.187234	1.12737	0.868094	NA	NA	NA	NA	NA	NA	-0.595614	0.748321	0.42607	-0.483134448454025	0.989575842282191	0.625391349576475	4.0	NA	NA	8.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACER1	-0.6454269211525604	0.5186505620978125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.623869940919557	0.966600432168977	0.518650562097813	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PDF	0.6453397233256818	0.5187070557476934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.786668220780795	1.21899860235907	0.518707055747692	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GALNT4	-0.645268720333035	0.5187530594511872	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0844509	0.633545	0.893957	-1.2434479979172	1.59570088407384	0.435833168998558	NA	NA	NA	11.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZFR2	0.6451772519051011	0.5188123260659758	NA	NA	NA	-0.63888	0.872871	0.464212	NA	NA	NA	NA	NA	NA	0.584366717150796	0.355379007208003	0.100104364440194	NA	2.0	NA	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DNASE1L2	-0.6448509640692298	0.5190237714997681	NA	NA	NA	0.672876	0.768278	0.381126	NA	NA	NA	NA	NA	NA	-1.28982690343252	0.721468239472843	0.0738114161520438	NA	3.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NOL11	0.6445469502527785	0.5192208226659151	1.07069	1.23746	0.386912	NA	NA	NA	-8.54757	70.4387	0.903416	0.430618	1.15601	0.709517	NA	NA	NA	2.0	NA	2.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RIOK3	0.6444324391058964	0.5192950548151696	0.030287	1.12298	0.978483	NA	NA	NA	2.41048	1.22778	0.0496123	0.103719	0.641415	0.871539	-1.31504907787629	1.52364865912979	0.388086846635685	4.0	NA	3.0	12.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DROSHA	0.6442500820398039	0.5194132795662643	0.303447	1.15784	0.793259	NA	NA	NA	2.36265	1.22888	0.054531	0.506676	0.817763	0.535529	-2.25446056343838	1.48733464472813	0.129576954187809	3.0	NA	3.0	8.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCUN1D2	-0.6441746091853975	0.5194622137850007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0322112399227	1.60237802795115	0.519462213785	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
COQ8B	-0.6440734568714614	0.519527801486536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01690329021299	1.57886228560407	0.519527801486536	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RSRP1	0.6439734428969436	0.5195926552839877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416543283781152	0.646833015205275	0.519592655283987	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LNP1	0.6439449017380333	0.5196111634891729	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0585635	0.350357	0.867249	0.956581548638638	1.28655476810156	0.457165813258976	NA	NA	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UBIAD1	-0.6439269702966651	0.5196227917402569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02163454767358	1.58656896635794	0.519622791740257	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCNJ	-0.6438181152267675	0.5196933853823369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.03552336677448	1.60840980128331	0.519693385382334	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF232	0.6436151793558632	0.5198250046090164	-8.73065	69.6263	0.900213	NA	NA	NA	NA	NA	NA	0.111116	0.783189	0.887177	1.06518043662917	0.969852801891931	0.272077515785618	2.0	NA	NA	6.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DUSP19	0.6435344060022716	0.5198773970077863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.759411301085246	1.18006324759358	0.519877397007788	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF292	0.6434581956716631	0.5199268321686018	-8.60729	69.6131	0.901597	NA	NA	NA	-8.69358	70.4198	0.901748	0.726241	0.533373	0.173324	NA	NA	NA	2.0	NA	2.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRSS8	0.6434059820758109	0.5199607028281207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.758041600124146	1.17816995993492	0.519960702828122	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCDHGA9	0.6433375981194155	0.5200050648286291	0.183071	0.191801	0.339837	-0.129489	0.28997	0.655192	-0.205897	0.314367	0.512495	0.110427	0.0884753	0.211991	0.106699472365146	0.316175734920884	0.735763464890504	47.0	2.0	26.0	101.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GRK3	-0.6433186478005247	0.5200173586138714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02235437065586	1.58918814828583	0.52001735861387	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC47A2	-0.6432395149668617	0.5200686966816084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.355628049762983	0.552870340655773	0.520068696681608	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HNRNPF	-0.643090359436023	0.5201654696469151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.04010075132375	1.61734775846414	0.520165469646918	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ESPN	0.6429781558548934	0.5202382740932052	2.72658	1.22746	0.0263297	NA	NA	NA	NA	NA	NA	-0.459033	1.07008	0.667944	-1.06809267676338	1.57378587208893	0.497342380360689	2.0	NA	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ALPL	-0.6426854214394192	0.52042824255297	0.270541	0.642467	0.673684	NA	NA	NA	0.783812	0.839938	0.350728	-0.515433	0.434125	0.235112	-2.13746365644894	1.47172291011192	0.14640301072285	4.0	NA	4.0	9.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SKAP1	0.6425865669286797	0.5204924017415942	NA	NA	NA	NA	NA	NA	-8.74969	70.4478	0.901156	1.48527	1.41564	0.294094	0.154966620308867	0.82425814184161	0.850870859648155	NA	NA	2.0	2.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UHRF1BP1L	0.642565085832469	0.5205063440795009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.546727615921781	0.850851731561906	0.520506344079501	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SERPINA9	-0.6422368993922342	0.5207193779116149	1.07958	0.476003	0.023328	-0.00114905	0.243138	0.996229	-0.0702701	0.628719	0.911008	-0.476425	0.251011	0.0576932	-0.545531381501313	0.322880091689716	0.0911085505952376	3.0	2.0	4.0	7.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TNIK	0.6422217145840813	0.5207292358284346	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.787184	1.22572	0.520729	NA	NA	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FFAR2	-0.6421062459606172	0.5208042007426026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.03167963080842	1.6067117199039	0.520804200742602	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDCA7	-0.642078076025959	0.5208224901623737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.03375669031591	1.61001711304984	0.520822490162373	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC96	0.6419371795146317	0.5209139726359655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407610027748259	0.63496871774346	0.520913972635965	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PLAAT1	-0.6418236807826261	0.5209876720662404	-0.324792	0.539246	0.546969	-0.0387111	0.289456	0.89361	-0.3183	0.759131	0.675	-0.0277115	0.215978	0.897906	NA	NA	NA	5.0	3.0	3.0	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRDMT1	-0.6417417818334039	0.5210408557828567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.653706584948898	1.0186442638678	0.521040855782858	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CLUL1	-0.6416947797362919	0.5210713793687113	NA	NA	NA	-0.857348	0.908887	0.345531	NA	NA	NA	NA	NA	NA	0.0286250273979273	0.799561211837753	0.971441099068147	NA	2.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM3D	-0.6416787839766516	0.5210817673692845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.03518141925207	1.61323927968567	0.521081767369286	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PGBD3	0.6416423570256666	0.5211054242358966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.425699938997161	0.663453611401986	0.521105424235897	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PFDN5	-0.6414999131915397	0.5211979372809048	NA	NA	NA	NA	NA	NA	-8.50187	70.4487	0.903943	-0.822064	1.04517	0.431552	NA	NA	NA	NA	NA	2.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SNX8	0.6414197594704196	0.5212499984622505	-8.85702	70.4466	0.899948	NA	NA	NA	-9.48799	94.7968	0.920275	NA	NA	NA	1.43414708586425	1.07283222000454	0.181292502210848	2.0	NA	3.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MMP19	-0.6413633064936856	0.5212866672205276	NA	NA	NA	-0.745349	0.40824	0.0678858	NA	NA	NA	NA	NA	NA	0.301342521830247	0.327996458576202	0.358233088897349	NA	3.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TOPAZ1	-0.6412514131705306	0.5213593509116174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.608542433213924	0.948991956532487	0.521359350911618	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GPN3	0.6412288871552533	0.5213739839965765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.463374411389559	0.72263496026399	0.521373983996576	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FNDC7	0.6411212246160544	0.5214439253875219	NA	NA	NA	0.352659	0.581382	0.544125	NA	NA	NA	NA	NA	NA	0.16282610778561	0.542582012922983	0.764104751144798	NA	2.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEFF2	0.6408855833888776	0.5215970231041814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.756292723378222	1.18007448284153	0.521597023104181	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MKI67	0.6407383863225218	0.5216926697782418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308735644109031	0.481843527248305	0.521692669778241	NA	NA	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FNDC1	0.6405872174674067	0.521790906656948	2.25043	0.921162	0.0145643	NA	NA	NA	-9.42214	94.6842	0.920732	-0.472136	0.753446	0.530898	-0.736333602716456	1.68995185435434	0.663045139804553	3.0	NA	3.0	11.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PTPRU	-0.6403079353988129	0.5219724227589455	-9.66753	81.2988	0.905344	NA	NA	NA	-9.53706	82.0351	0.90745	-0.738083	1.04952	0.481897	-0.602884767690551	1.76184843217804	0.732208827485057	4.0	NA	4.0	6.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MUSTN1	0.6402745579721089	0.5219941181974513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.389817401216012	0.608828503900967	0.521994118197451	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BRIP1	0.6401247736014387	0.5220914842459425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.353845581270593	0.552775952225383	0.522091484245942	NA	NA	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SOWAHC	0.6395849048770965	0.522442498748159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.750069874542227	1.17274480498623	0.522442498748158	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SH3YL1	0.6395456872108354	0.5224680022068668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.457448256033243	0.715270644741974	0.522468002206867	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HSD17B4	-0.6394025986710099	0.5225610588762131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.61497184350579	0.961791279522481	0.522561058876214	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SH3BP1	0.6393758590900899	0.5225784497270416	-9.57813	94.5882	0.919343	NA	NA	NA	NA	NA	NA	0.712387	0.691149	0.302668	0.196249405803178	1.10274595112315	0.858751016505533	3.0	NA	NA	8.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GLB1	-0.6392966639879832	0.5226299582698847	-9.46002	94.5831	0.92033	NA	NA	NA	-8.72123	70.3395	0.901325	-0.22857	0.764744	0.765028	-1.1877516627038	1.57171701045078	0.449827131319685	3.0	NA	2.0	4.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TREM2	-0.6391460611084827	0.5227279176698733	NA	NA	NA	NA	NA	NA	-0.634123	1.05797	0.548922	-0.435107	0.532896	0.414217	0.314780336349502	1.01923828049975	0.75744414616509	NA	NA	2.0	5.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RPL23A	0.6391077837600488	0.522752816612365	0.2339	0.224093	0.296595	NA	NA	NA	-8.52317	70.4487	0.903704	0.0200894	0.10907	0.853866	NA	NA	NA	2.0	NA	2.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
H3C4	0.6391039909551137	0.5227552838183087	NA	NA	NA	0.633106	0.990615	0.522755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
XG	-0.6389832409094443	0.5228338344138385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01905376348923	1.59480515019274	0.522833834413839	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LTBR	-0.6388994757150849	0.5228883291000898	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.673892	1.05477	0.522887	NA	NA	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PGGHG	-0.6387349295276094	0.5229953855477119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.344396449305478	0.539185244746493	0.522995385547712	NA	NA	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
