GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
NOX5	-0.8163886833140113	0.4142778670256715	0.00725401	0.0656561	0.912025	-0.163621	0.17653	0.353993	175.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USH1G	-0.8163838709561448	0.41428061854305565	-0.0679424	0.0941512	0.470522	-0.0172048	0.181575	0.924511	90.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NINJ1	-0.8163659315363482	0.41429087569458456	-0.197892	0.242406	0.414292	NA	NA	NA	27.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TBR1	0.8161449202483323	0.4144172547748436	0.256234	0.17001	0.131769	-0.34332	0.496827	0.48955	57.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TXNL4A	0.816113533519403	0.4144352042405327	0.683349	0.837321	0.414435	NA	NA	NA	7.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC16A13	0.8159423513553276	0.41453310811475397	-0.0692751	0.179988	0.700321	0.633069	0.527193	0.229817	64.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCC8	0.8157306962548564	0.4146541785027251	0.0622175	0.0765343	0.416255	0.000566947	0.202877	0.99777	298.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEMIP	0.8155473860017032	0.41475905203963814	0.0356663	0.0556315	0.521447	0.0200963	0.115211	0.861527	246.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AWAT1	-0.8154646482990527	0.4148063922008751	-0.139199	0.170699	0.414807	NA	NA	NA	33.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1orf158	-0.8152002056474709	0.41495772018668875	-0.000350067	0.120496	0.997682	-0.12159	0.149687	0.416622	38.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCEANC	-0.8151294344697632	0.41499822470894976	-0.21456	0.263222	0.414999	NA	NA	NA	25.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACAA1	0.8151151981303428	0.4150063728862806	0.00292298	0.112282	0.979231	0.204692	0.259405	0.430065	101.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ELAVL1	-0.8149590916435318	0.41509572672964423	-0.277408	0.340395	0.415096	NA	NA	NA	30.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAST	-0.8148444906992677	0.4151613304381495	-0.00312897	0.0917651	0.972799	-0.157511	0.201744	0.434951	162.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSMD7	-0.8147725200528768	0.4152025334165055	-0.216427	0.216187	0.316772	0.0502206	0.269514	0.85218	50.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC55	0.8146718317317194	0.4152601812318979	-0.07458	0.17516	0.670266	0.536541	0.432536	0.214807	66.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PAOX	0.8146239106526516	0.41528761949607407	-0.00183833	0.0653763	0.977567	0.186151	0.220887	0.399371	123.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCBLD1	0.8140566807948691	0.4156124807560203	0.000582458	0.10749	0.995677	0.162964	0.201529	0.418724	158.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAPT	0.8140363342224327	0.4156241363385952	-0.042497	0.0725106	0.557822	0.219366	0.156677	0.161477	155.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITGA4	-0.8139055552927452	0.41569905796873097	-0.0788233	0.0637653	0.216404	0.0534976	0.126699	0.672849	122.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ROMO1	-0.8137968779356145	0.4157613239489135	-0.0996242	0.122419	0.41576	NA	NA	NA	11.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NELL1	-0.8136558611600404	0.41584212679621857	-0.164766	0.0601786	0.00618232	0.218036	0.113307	0.0543176	147.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NHSL1	-0.8135832491231009	0.415883737230637	0.00550068	0.0542177	0.919189	-0.0971158	0.106133	0.360172	314.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPS15A	-0.8134585285317104	0.4159552142860825	-0.606522	0.745609	0.415956	NA	NA	NA	12.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DOCK8-AS1	-0.8134535541856721	0.4159580652216056	-0.0151508	0.0728354	0.835218	-0.0905156	0.149504	0.544888	132.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITGA1	-0.8134149535537827	0.41598018870521636	-0.023221	0.0639477	0.716512	-0.058132	0.129099	0.652502	234.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RBP7	0.8133999829652708	0.4159887691032479	0.226209	0.141843	0.11076	-0.294528	0.376931	0.434577	16.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HAL	-0.8132139475004485	0.4160954041113091	-0.0853021	0.0615574	0.165828	0.0740948	0.129419	0.566972	145.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBXN7	-0.8130186028983521	0.416207392455648	-0.118656	0.145945	0.416208	NA	NA	NA	48.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TAF7L	0.8129881439801477	0.41622485573295076	0.0769238	0.0946186	0.416225	NA	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HMGXB3	0.8127725782779341	0.4163484602576165	0.0375164	0.0970448	0.699061	0.0593504	0.13926	0.669974	200.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF57	-0.8127461041691237	0.41636364190065767	0.0358952	0.0936134	0.701393	-0.28836	0.241066	0.231623	121.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRTAP10-7	-0.8125566312850718	0.41647230512847255	-0.0394566	0.0714936	0.581024	-0.03318	0.127289	0.794349	85.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBAC2	-0.8125102346632255	0.4164989162707057	0.0107118	0.0831293	0.897471	-0.17176	0.182458	0.346516	163.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FGF10	0.8124546405067962	0.4165308040514345	0.132097	0.16259	0.416531	NA	NA	NA	23.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GGTLC2	-0.8122559760063978	0.4166447661070686	0.075707	0.0789937	0.337864	-0.292752	0.165336	0.0766194	70.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGF2R	0.8122326501800446	0.4166581479583794	0.0683807	0.0478796	0.15324	-0.0546178	0.0886728	0.537929	445.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRPM2-AS	-0.8122311683709811	0.41665899806966955	-0.272155	0.177273	0.124728	0.201923	0.279285	0.46968	42.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARMCX5	-0.812111801242236	0.4167274821453345	-0.143825	0.1771	0.416727	NA	NA	NA	32.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC18B1	0.8121058560579529	0.416730893228212	0.0774112	0.0827018	0.349259	-0.0211488	0.170662	0.901377	89.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENKUR	0.8120616721363022	0.41675624451746174	-0.00853498	0.0627576	0.891822	0.148527	0.156664	0.343098	159.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARRDC3	-0.8120221994914494	0.4167788933994686	-0.0789645	0.190364	0.678282	-0.22027	0.554537	0.691209	42.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAG	-0.8119738261441573	0.4168066503768896	-0.00505887	0.0834698	0.951672	-0.115319	0.153479	0.452431	133.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPWD1	0.8119267572259531	0.4168336599099953	0.0128919	0.146329	0.929796	0.250051	0.345458	0.469173	82.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF583	0.8117365385673443	0.4169428234996696	-0.0549951	0.200183	0.783528	0.590449	0.543461	0.277275	54.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYO9A	0.8115911589881255	0.41702626598991976	0.0496219	0.0554364	0.370726	-0.00990122	0.118545	0.933436	405.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT2	0.811568118079674	0.4170394915212994	-0.056822	0.0949267	0.549448	0.262918	0.186446	0.158495	141.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP1A1	0.8113207662818078	0.4171814875671753	0.073038	0.0728666	0.316174	-0.0225761	0.11818	0.848501	108.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HEATR3	-0.8109617810361803	0.41738761917788225	-0.0981399	0.0808916	0.225043	0.0745209	0.185253	0.687489	124.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM234B	0.8109099759803058	0.41741737092616427	-0.247454	0.139709	0.0765262	0.539361	0.208883	0.00981954	92.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
B3GNT5	-0.810898778954754	0.4174238015648346	-0.166424	0.205234	0.417425	NA	NA	NA	56.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRN2	0.8108064236599823	0.4174768449791072	-0.0214002	0.0634671	0.735976	0.201142	0.175212	0.250972	119.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TREH	-0.8107361044684129	0.41751723482373737	-0.00396388	0.064845	0.951257	-0.110789	0.147796	0.453493	105.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP39A1	0.8107111330348327	0.4175315784369249	0.0291637	0.0507943	0.565864	0.0241268	0.101991	0.813	76.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COX20	-0.8106694185892247	0.4175555398984985	-0.253626	0.229999	0.270146	0.138412	0.473921	0.770243	29.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDDM3B	-0.8105639396732333	0.41761613233235795	-0.178484	0.242858	0.46238	-0.0370977	0.4905	0.939711	24.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF44	-0.810448203211434	0.41768262318119165	-0.114246	0.0825593	0.16642	0.0955557	0.16666	0.566402	131.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRMT9B	-0.8102565378261467	0.4177927490783858	0.0263016	0.0752812	0.726806	-0.19448	0.167708	0.246196	127.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPM	0.8100401872963487	0.41791707896108143	0.185494	0.14251	0.193045	-0.0762894	0.155192	0.623016	118.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RALGPS2	-0.8098539912298074	0.41802409746388003	-0.0204719	0.111448	0.854256	-0.0902252	0.144092	0.531207	147.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS37B	0.8095961230866207	0.41817233703571743	0.207695	0.11153	0.0625696	-0.290525	0.275997	0.292507	76.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCEA2	-0.8092800439994743	0.41835408230701	-0.0665089	0.0821828	0.418354	NA	NA	NA	69.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTPN3	0.8088411872588545	0.41860650174323744	0.0530942	0.0700959	0.44878	0.012438	0.24203	0.959015	184.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OVOL1	-0.8088169385276014	0.41862045162060546	-0.64344	0.271973	0.0179902	0.286827	0.184217	0.11947	45.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GLRA1	-0.8087270577601404	0.4186721608643186	-0.115245	0.209858	0.582896	-0.0864446	0.33303	0.795196	58.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HDGFL2	-0.8086250551859056	0.4187308484499227	-0.0339323	0.066322	0.608911	-0.0352887	0.118819	0.766471	161.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WWTR1	0.8086188723767931	0.4187344059092728	0.129995	0.0764658	0.0891233	-0.132542	0.148686	0.372702	53.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IRX5	0.8085936472053096	0.41874892013089127	-0.0438142	0.0986823	0.657048	0.229217	0.182995	0.210356	84.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAPK14	0.8084682058862692	0.4188211017614688	0.264473	0.178513	0.138465	-0.265109	0.393883	0.500906	36.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM191B	-0.8083180093432749	0.4189075377101401	-0.200884	0.248521	0.418908	NA	NA	NA	24.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HTR5A	-0.8080511850944483	0.4190611171063261	-0.176852	0.178564	0.32197	0.0767438	0.420834	0.855299	77.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FCGR3A	-0.8077794415150702	0.4192175620215044	-0.0943254	0.0879049	0.283254	0.199835	0.753356	0.790809	47.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DRG2	-0.8076241801137899	0.4193069626485175	0.00663946	0.0909312	0.941793	-0.153006	0.173744	0.378511	70.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP1CA	-0.8075514837975524	0.41934882556164044	-0.306574	0.379634	0.419349	NA	NA	NA	37.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APOBEC3D	0.8074911725018245	0.41938355830001894	0.040663	0.0862073	0.637149	0.0635681	0.189302	0.73702	101.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GBE1	-0.8073199836413868	0.419482153655637	-0.0509427	0.0850735	0.549301	-0.0222551	0.106733	0.83483	119.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHF6	-0.8072369781448079	0.41952996515599594	-0.495788	0.614179	0.41953	NA	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COQ6	0.8068969573016942	0.4197258519712994	0.0456652	0.0930484	0.62359	0.0445732	0.140997	0.751905	97.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SSR4	-0.8065199884838294	0.41994308743207276	-0.386586	0.479326	0.419943	NA	NA	NA	21.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PABPN1L	0.8065191072959235	0.4199435953107765	0.0500998	0.0537683	0.351454	-0.0157458	0.125712	0.900323	89.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHC3	0.8064562557739974	0.41997982114826526	0.00917741	0.0613056	0.881002	0.0858309	0.130689	0.511338	160.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OVOL2	-0.8064504536003634	0.4199831654494305	-0.0400695	0.0837177	0.632205	-0.0513025	0.156494	0.743044	58.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTCHD1-AS	-0.806373410546851	0.4200275735965947	-0.0734103	0.0910376	0.420027	NA	NA	NA	122.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPATA17-AS1	0.8062698995836395	0.42008724237288264	0.1646	0.20415	0.420086	NA	NA	NA	18.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NPB	0.8062602834945021	0.420092785809275	0.0711385	0.126616	0.574223	0.0644896	0.263852	0.806909	34.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DSCAS	-0.8062195058803374	0.4201162935679216	0.00913154	0.100719	0.92776	-0.170919	0.19057	0.36978	177.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ICMT	-0.8061265503917371	0.4201698840743202	-0.0487244	0.105564	0.644394	-0.0867605	0.251798	0.730422	20.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NARS2	0.8060503499875219	0.42021381796940827	0.168804	0.130216	0.194859	-0.138197	0.281869	0.62393	97.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPC1	-0.8060445662709337	0.4202171527232945	-0.0130289	0.0910372	0.886199	-0.126675	0.191084	0.507376	110.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HEXA	-0.8059535579889917	0.42026962798830314	0.0208454	0.105709	0.843674	-0.171033	0.170496	0.315787	81.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CA9	0.8058670706997524	0.42031950002145657	0.105025	0.0899686	0.24307	-0.0832463	0.23029	0.717737	71.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLK5	0.8057935366554168	0.4203619054292045	-0.0320994	0.0742645	0.665573	0.243429	0.196627	0.215707	46.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HOXB8	-0.8056909053979634	0.42042109473757394	-0.384773	0.477569	0.420421	NA	NA	NA	29.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UST	0.8056576704175844	0.4204402630029266	0.0390618	0.0888313	0.660133	0.0425764	0.116352	0.71442	60.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX4	-0.8054830092593582	0.42054100721179677	-0.0752643	0.125847	0.549798	-0.031472	0.15173	0.835681	73.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
