GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RNF182	-0.8770737567559727	0.3804465778301024	0.209353	0.310526	0.500191	-1.30584	0.841792	0.120838	35.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCF12	-0.8769388074359704	0.3805198761683688	0.00923304	0.130198	0.943465	-0.282216	0.297742	0.343203	130.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NELFB	0.8768305399646028	0.38057868841056985	0.0873296	0.144683	0.546114	0.131646	0.4818	0.78467	142.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C20orf85	0.87673217345843	0.38063212716575234	0.105976	0.187781	0.572509	0.130285	0.417082	0.754757	35.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPHA3	-0.8767261108300852	0.38063542091030433	-0.12029	0.128001	0.347343	0.0195372	0.309956	0.949741	133.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMOTL2	0.876275113298984	0.3808804909017529	0.124563	0.112381	0.26769	-0.0559449	0.241013	0.816442	180.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDK10	0.8760958414348854	0.3809779333178267	0.194038	0.121949	0.111577	-0.196761	0.275173	0.47458	104.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF761	-0.8760525294847032	0.38100147762931236	-0.0539977	0.106953	0.613647	-0.0967698	0.260709	0.710504	151.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PAX7	0.875831960026751	0.3811213927165725	-0.241228	0.177643	0.174484	1.56161	0.699092	0.0254984	83.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC187	-0.875761231281198	0.3811598501069132	NA	NA	NA	-0.421066	0.4808	0.38116	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WDR76	-0.875614411873503	0.38123968793107643	0.0726427	0.166988	0.663551	-0.478437	0.365043	0.189981	92.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARID3C	0.8755963928323702	0.381249487077444	0.0786027	0.149635	0.599378	0.119734	0.341804	0.726113	75.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TUBA3D	-0.8755672214959523	0.38126535141222917	-0.265282	0.220076	0.228046	0.161754	0.490396	0.741518	64.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SULT1C4	-0.8752328143550729	0.3814472419901147	0.0795009	0.24156	0.742069	-0.662273	0.549902	0.228455	47.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FNDC3B	0.875229277842065	0.381449165853167	0.0729414	0.112434	0.516499	0.0580932	0.256504	0.820828	170.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GATAD1	-0.8751965143903055	0.3814669894538305	-0.314704	0.33968	0.354201	0.0346437	0.675639	0.959106	41.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC25A5	0.8750244609947855	0.381560596375662	0.38008	0.434365	0.381561	NA	NA	NA	25.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KISS1	-0.8749594695026712	0.3815959591448367	-0.146227	0.237125	0.537456	-0.132321	0.51229	0.796181	28.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDCA3	0.8749283929666417	0.3816128690283095	0.0911056	0.182324	0.617292	0.240312	0.640426	0.707483	60.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SYT11	0.8748320340148084	0.3816653043925283	-0.0572041	0.200052	0.774919	0.694807	0.59857	0.245732	62.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPX2	0.8748251550342556	0.38166904787596434	0.0827246	0.19593	0.672867	0.194998	0.43083	0.65083	46.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NEDD4	-0.8747130527777813	0.38173005615724465	0.0450564	0.101888	0.658332	-0.322891	0.245185	0.187862	204.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF727	-0.8747098873397191	0.3817317789385516	0.011367	0.128399	0.929456	-0.313591	0.325559	0.335427	80.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BARX2	0.8746584139372074	0.38175979387139414	0.0790362	0.177506	0.656133	0.174096	0.405441	0.667634	67.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HBG1	-0.8745904655974744	0.3817967773910471	-0.534694	0.611365	0.381797	NA	NA	NA	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HLA-DQA1	0.8744768540656238	0.38185861978403945	0.192022	0.219585	0.381858	NA	NA	NA	19.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLEC12A	-0.8744764009228392	0.3818588664564627	-0.0777198	0.168875	0.645357	-0.200945	0.485075	0.678688	43.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF286A	-0.8744744084642578	0.38185995107069215	-0.132718	0.15567	0.393904	-0.00756835	0.345358	0.982516	85.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BMP2	0.8743714699664782	0.38191598921515	-0.0335139	0.194138	0.862943	0.44381	0.423887	0.295099	63.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FNBP1L	-0.8741039654131492	0.3820616381894447	0.134206	0.180801	0.457916	-0.758347	0.469161	0.10601	68.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUDT16	0.8739432225431131	0.3821491747055702	0.158265	0.181093	0.382149	NA	NA	NA	51.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGAP11A	-0.8737323416954735	0.3822640337508111	-0.0567818	0.126794	0.654277	-0.117727	0.276416	0.670178	153.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GAGE1	0.8736491773725447	0.3823093361195222	0.264603	0.302871	0.38231	NA	NA	NA	26.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNHG31	0.8735675739155391	0.38235379143226667	0.0223535	0.172422	0.896848	0.256542	0.34485	0.456923	81.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIIP	-0.8735017600047088	0.38238964734441405	-0.0465761	0.161892	0.773578	-0.20459	0.349247	0.558008	83.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GK5	-0.8730879535649572	0.38261513942069514	-0.31157	0.297982	0.295746	0.123907	0.718251	0.863035	53.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF487	0.8728511757168296	0.382744201441245	NA	NA	NA	0.314703	0.360546	0.382745	NA	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDHB	0.8726674121676166	0.3828443850036187	0.057327	0.212688	0.787518	0.269004	0.446012	0.546421	58.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MACROD1	0.8725619044198334	0.38290191260549367	0.0353167	0.0908054	0.69733	0.105339	0.217807	0.628647	206.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC25A52	-0.8724337060390869	0.3829718192953565	-0.374994	0.218487	0.0861036	0.342227	0.405536	0.398732	37.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC7A5	-0.8724110635420133	0.3829841670814168	-0.176429	0.17387	0.310239	0.0558005	0.392114	0.886838	86.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCERG1L	0.8723779726670742	0.38300221319075667	0.0781861	0.119956	0.514538	0.0606613	0.274998	0.825413	120.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GLT8D2	-0.8721743444880805	0.3831132732886582	-0.150355	0.172136	0.38241	0.000508184	0.393336	0.998969	60.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF106	0.8721452424236705	0.3831291473498938	0.0824057	0.0827263	0.31919	-0.0248767	0.200652	0.901332	307.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEPTIN4-AS1	-0.8721198935080805	0.3831429745405488	-0.0527417	0.111751	0.636958	-0.096967	0.242319	0.689037	182.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEPTIN4	-0.8721198935080805	0.3831429745405488	-0.0527417	0.111751	0.636958	-0.096967	0.242319	0.689037	182.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC172	0.8720609285223391	0.38317513962757754	-0.0545101	0.223448	0.80727	0.665581	0.596393	0.264418	40.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOXL2	-0.8717465834522843	0.38334664110790917	-0.0686104	0.0945117	0.467872	-0.0282764	0.193939	0.884079	185.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FCRL5	0.8717403065538339	0.383350066158736	0.0505797	0.0930957	0.586917	0.0739789	0.225249	0.742585	184.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SAXO1	-0.8717209964460386	0.38336060302480235	-0.215117	0.169072	0.203252	0.118515	0.29583	0.6887	112.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNHG22	0.8715435551105852	0.3834574350022002	-0.0463349	0.182824	0.799928	0.348908	0.310145	0.260596	76.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DMTF1	0.8712739591326268	0.38360458559393984	0.0404059	0.147868	0.784657	0.284682	0.476043	0.549829	108.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TSTD2	-0.871110853594077	0.38369362847022037	-0.147619	0.146919	0.31501	0.0446982	0.334433	0.893676	87.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHMP4A	-0.8710275647533126	0.3837391025477731	-0.031262	0.251535	0.90109	-0.409097	0.547842	0.455219	38.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SETSIP	-0.8710266284477763	0.38373961377103005	-0.169865	0.195017	0.383739	NA	NA	NA	49.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IRX4	-0.8709473161020529	0.38378291986202107	-0.0823494	0.139128	0.553918	-0.0932604	0.334206	0.780206	119.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP5PD	0.8708278850184014	0.38384813721216104	-0.0364752	0.292829	0.900871	0.474737	0.476936	0.319547	27.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TAGLN2	-0.870718993037593	0.38390760541985525	0.0313206	0.195105	0.872462	-0.476604	0.462161	0.302423	42.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYLK3	0.8705220641282059	0.3840151667708951	0.0703309	0.117798	0.550476	0.0794107	0.290376	0.784488	132.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POP4	0.8704728480611543	0.38404205116230117	0.148974	0.185989	0.42314	0.0259222	0.373035	0.9446	48.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPAT4	-0.8701542162729674	0.38421613238567387	0.113536	0.351462	0.746666	-1.50933	1.26495	0.232793	37.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RETREG1	-0.870112885086022	0.3842387167945661	-0.119162	0.17921	0.506095	-0.0963835	0.469743	0.837429	71.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZFYVE26	-0.8700439516954042	0.3842763855546223	-0.0169981	0.0761919	0.823461	-0.132275	0.20446	0.517666	400.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNMT3L	-0.8699887331665332	0.38430656143656594	-0.0742573	0.214369	0.729042	-0.356857	0.681559	0.600564	44.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RLF	-0.8699413628048209	0.38433244959880386	-0.0511398	0.0933092	0.583645	-0.0706148	0.219387	0.747549	193.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC102723582	0.8699055926373993	0.3843519988982642	0.311354	0.357917	0.384352	NA	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEC24C	-0.8698687186424015	0.3843721521041257	-0.00888018	0.0945842	0.925199	-0.189865	0.244677	0.437757	181.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RTF2	0.8697351395829942	0.38444516415128294	0.145601	0.127422	0.253179	-0.0991351	0.363222	0.784905	127.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRR1	0.8696007596272555	0.38451862251414326	0.0658845	0.145622	0.650957	0.129157	0.309606	0.676557	72.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AUNIP	-0.8694996083375304	0.3845739221984721	-0.178525	0.183592	0.330852	0.0483692	0.470055	0.918042	68.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTPA	-0.8694968403205238	0.3845754355492461	-0.124367	0.157494	0.429726	-0.032246	0.403908	0.936368	48.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDE11A	0.8693280081191908	0.3846677476278625	0.0477908	0.0937263	0.610123	0.0951366	0.264687	0.719273	166.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TPMT	0.8692230196132785	0.3847251588369427	0.20581	0.177535	0.246349	-0.117838	0.40628	0.771784	42.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IFT122	-0.8691334975573667	0.3847741166150004	0.0582214	0.0806478	0.470342	-0.346893	0.218027	0.111597	237.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IFT20	-0.8690931702898506	0.3847961720158236	0.0781172	0.391249	0.841746	-0.667079	0.624165	0.28518	21.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TIFA	-0.8688999991699308	0.3849018300242454	-0.145347	0.198511	0.464056	-0.073811	0.539894	0.891257	29.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRAMEF15	0.8684544691497158	0.3851455873604891	-0.0473088	0.107493	0.659856	0.390095	0.298109	0.190682	100.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAGEC3	0.8684424244151255	0.38515217855699546	0.121905	0.140372	0.385155	NA	NA	NA	79.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEMA3E	-0.8683969723400826	0.3851770517524572	-0.0930362	0.144906	0.520845	-0.100648	0.444653	0.820927	123.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SERPINA6	0.8682339624570058	0.3852662653621486	0.0914299	0.143481	0.523978	0.0992334	0.429568	0.817309	94.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDC4	-0.86805919727838	0.38536192654864143	-0.0293856	0.12467	0.81366	-0.195037	0.308431	0.527158	189.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOSIP	0.867939222081772	0.38542760575356005	-0.131763	0.213538	0.537203	0.64355	0.433371	0.137547	56.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEACAM20	0.8679282909812547	0.38543359021367984	0.128162	0.117112	0.2738	-0.0593247	0.262005	0.82087	87.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NANP	-0.8679121124550889	0.38544244759117186	-0.219886	0.270047	0.415501	-0.0286923	0.534693	0.957205	43.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYL3	0.8677832757407673	0.3855129872197398	0.223252	0.257267	0.385513	NA	NA	NA	30.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NIPA2	0.8673518407126759	0.3857492604376397	0.0780475	0.209255	0.709165	0.292524	0.591706	0.621042	59.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AGMAT	0.8672759659335036	0.3857908220217946	0.0169653	0.162576	0.916889	0.216944	0.284359	0.445509	77.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLI	0.8672127106409346	0.38582547317744764	0.0555935	0.122493	0.649937	0.12202	0.295189	0.679342	131.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCEL	-0.8668789991783012	0.3860083112888598	0.067839	0.179763	0.705892	-0.46843	0.376473	0.213404	85.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APAF1	0.8668505255928305	0.3860239142111208	0.00346836	0.0967982	0.971417	0.194737	0.234335	0.405964	176.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AGPAT4	0.8668480200681726	0.38602528720404505	0.153943	0.181089	0.395273	0.00587624	0.350774	0.986634	57.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C19orf48	0.8667642336060708	0.38607120274583606	0.0101229	0.347386	0.976753	0.628084	0.74984	0.402242	33.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM121B	-0.8667439144860398	0.3860823382619597	-0.0388914	0.134278	0.772097	-0.180519	0.312798	0.563866	103.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GJA4	0.8666142469091517	0.3861534047867581	0.20537	0.141488	0.146643	-0.228141	0.39006	0.558624	65.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
F9	-0.866608961886231	0.38615630150300617	-0.24229	0.279584	0.386157	NA	NA	NA	22.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
